590608,1339,5
590608,1342,4
590608,595,3
590608,1662,5
590608,12,5
590608,818,4
590608,766,4
590608,691,4
590608,664,3
590608,663,4
590608,659,4
590608,609,5
590608,5,3
590608,3,4
590608,4,3
590608,689,5
590608,1718,5
590608,1341,5
590608,500,3
590608,1717,5
590737,658,5
590737,78,5
590821,1247,5
590894,102,5
590918,237,3
590918,234,5
590918,1602,4
590918,236,2
590918,84,4
591033,1615,3
591051,1492,5
591051,1491,5
591055,1730,3
591055,1821,4
591055,443,5
591105,105,4
591186,119,5
591754,1605,3
592626,1480,5
592703,1713,5
592826,1104,4
592826,419,2
592826,334,3
592826,381,4
592826,273,5
592826,660,4
593040,11,5
593727,1415,3
593754,691,2
594137,1626,1
594266,1416,4
594294,1710,3
594622,1708,5
594874,1214,4
595101,87,4
595352,1246,3
595805,1588,4
595886,240,4
595946,1107,5
595946,1729,5
595959,1107,1
596247,236,3
596459,1103,5
596471,902,4
596552,12,5
596552,11,5
596920,64,5
597013,1101,5
597240,1252,2
597567,1492,5
597567,1703,4
598147,1699,5
598206,79,5
598206,87,3
598239,1107,3
598748,655,5
598748,359,4
598835,1585,5
598849,1711,3
598849,691,2
598900,1606,5
598959,1583,5
599119,1726,4
599119,1299,5
599119,1304,5
599119,71,5
600035,1202,5
600035,1206,5
600035,914,5
600048,1103,5
600335,1254,5
601741,102,5
601840,1709,4
602182,805,4
602182,659,5
602182,234,4
602182,661,4
602182,660,5
602182,244,5
602182,1107,4
602182,809,5
602784,240,5
603695,1388,4
604123,1103,4
604175,1728,5
604496,1107,1
604498,354,5
604596,13,5
604797,1760,5
604812,822,3
604920,1586,4
605350,1342,5
605718,1,5
605759,11,5
606000,1753,5
606000,1753,5
606000,1753,5
606000,1753,5
606000,1753,5
606310,121,5
606310,1426,5
606537,821,4
606537,1709,3
606537,618,5
606537,615,4
606652,950,4
606652,949,3
606679,672,4
606679,1567,4
606679,1264,4
606679,672,4
606679,74,5
606679,691,4
606679,1618,4
606679,11,5
606679,1663,4
606679,1247,5
606679,1247,5
606679,1650,4
606679,12,5
606679,819,5
606906,1107,2
606929,1709,5
606929,1556,5
607353,134,5
607557,234,5
607635,902,5
608116,1471,5
608116,1102,5
608264,440,5
608587,808,4
609112,1246,3
609344,1299,4
609344,11,5
609344,1709,4
609489,1606,5
609655,146,1
610175,6,2
610365,1848,3
610600,806,4
610600,1426,3
610616,1680,4
610663,1416,4
610715,102,5
611571,501,3
611807,821,5
611807,1607,5
611807,11,4
611807,371,5
611807,690,4
611866,1492,5
612051,1491,4
612066,1098,1
612105,1293,5
612105,95,4
612105,497,3
612105,13,5
612105,328,5
612105,1293,5
612105,1761,2
612105,500,4
612105,540,5
612105,104,4
612140,1586,5
612298,357,5
612298,1563,5
612864,658,5
612890,1103,4
613201,1104,4
613201,1567,2
613487,351,5
614386,1260,4
614386,95,4
614525,1293,4
614940,272,5
614940,272,5
614940,272,5
614940,272,5
614940,272,5
614940,272,5
614940,1472,5
614940,1472,5
614940,1472,5
614940,272,5
614940,272,5
614940,1472,5
614940,1472,5
615198,1712,5
615347,1609,2
616105,1415,2
616186,239,5
616353,231,4
616425,1775,5
616430,819,5
617615,1261,5
617688,690,5
617946,1243,4
618154,691,5
618565,1214,4
618972,1370,4
619034,357,5
619034,354,2
619034,240,5
619034,1209,5
619034,357,5
619110,1858,5
619564,661,4
619942,1413,5
620289,1300,2
620679,1098,4
621020,1245,5
621264,1719,5
622118,1267,5
622341,84,5
622401,459,3
622670,1728,4
622699,499,4
622846,1256,4
622882,1473,5
623237,237,5
623325,237,1
623347,540,4
623347,1590,4
623437,1786,4
624095,1722,5
624095,1760,5
624300,1754,4
624321,1730,3
624636,8,4
624886,1602,2
624907,99,4
624985,678,5
624985,622,1
624985,622,1
624985,622,1
625239,1107,5
625854,240,5
626740,1727,4
626780,82,5
627464,1100,2
628294,1107,4
628313,2,4
628706,1608,5
629216,1604,5
629216,1604,5
629224,1098,5
629238,1246,4
629238,326,4
629488,1293,4
629535,454,5
629979,1608,5
629979,1492,5
630211,147,3
630244,1247,3
630369,539,4
630633,360,5
630912,1587,3
630985,357,5
630985,4,5
631463,1722,4
631754,1492,5
631801,1325,4
631801,1325,4
631801,1325,4
632419,1687,3
633032,74,5
633117,1628,5
633117,1252,4
633322,1609,5
633810,1754,5
633834,1605,2
633834,356,4
633834,1375,3
633953,1493,5
633953,1106,2
633953,1639,2
634296,823,4
634296,240,4
634296,1753,4
634722,1654,4
634769,1565,5
635039,12,4
635440,1687,5
635825,1562,5
636024,1830,3
636635,1728,5
636805,1586,5
636849,356,3
636975,1518,5
637541,1941,5
637777,94,5
637863,1729,5
638280,1505,5
639222,11,5
639293,1489,5
639457,1784,5
639464,1245,1
639464,1556,4
639557,1496,4
640085,85,5
640085,1590,5
640193,104,5
640193,85,5
640599,1685,4
641265,1759,5
642836,538,5
642939,821,5
645598,1492,5
645609,81,5
645609,306,5
645757,674,3
645824,1650,4
646492,328,5
646778,1723,4
647327,1098,2
647740,1493,4
