7308,481838,1375,4
7309,481838,1375,4
7310,481838,1362,4
7311,481838,62,5
5203,481761,1108,4
5872,481592,229,5
7391,481302,1753,5
5083,480704,469,2
6487,480108,1486,3
5909,479964,443,4
6923,479726,1104,5
5630,479533,1113,3
5371,479461,105,4
7463,479283,1586,4
7408,479179,113,5
7610,479179,1727,4
7611,479179,1322,5
7612,479179,73,5
7613,479179,1212,4
7698,478195,1786,4
7718,478195,1098,5
6291,478093,1304,3
6638,477601,1303,1
6274,477446,78,5
6745,477446,1556,4
6746,477446,79,5
7082,477446,1565,5
6822,477392,1606,5
6835,477392,1606,5
6521,476925,1107,3
5578,476419,895,5
6700,476414,456,1
7561,476276,1101,4
5075,475466,950,5
5076,475466,1243,2
5077,475466,11,4
5078,475466,220,4
5289,475466,951,5
5569,475078,62,4
6760,475057,102,5
7060,474627,1492,5
6271,474370,148,1
7438,474370,1470,5
4870,473755,957,4
5255,473454,586,5
7021,473454,1581,5
5464,473298,84,5
6019,473100,85,5
4876,473046,579,5
5322,473046,579,1
6552,473046,1260,4
6644,473046,1608,4
7789,473046,354,2
5679,472806,356,5
5680,472806,357,3
6087,472806,1388,5
5707,472356,588,4
6604,471559,1294,5
6605,471559,1294,5
4927,471153,1246,5
5129,470990,12,2
4945,470227,645,5
5071,470074,656,4
6457,469659,1302,4
5860,469606,1261,1
5016,469557,373,5
7538,469311,151,4
6116,468764,1249,5
5957,467670,1390,5
7758,467670,1941,5
6435,467509,1603,3
7783,467329,1630,1
4976,466975,1214,2
6465,466384,1248,2
5458,466363,419,5
7040,466363,1586,2
7668,466063,1212,5
7669,466063,1207,5
6945,465982,9,3
7001,465253,1252,4
6412,464975,1492,3
6413,464975,147,4
6471,464975,1101,3
6901,464441,13,4
7594,463017,1409,5
6007,462964,1326,3
5019,462605,4,3
7246,462244,13,4
5477,461960,1103,5
6742,461801,806,5
7167,461485,767,5
6914,460048,1625,5
7368,460048,1487,4
5594,459411,1102,5
6626,459243,1552,3
6577,458982,1379,2
5217,458586,1388,1
5344,458449,352,3
6704,458280,1604,5
6706,458280,1588,5
5204,458230,1377,5
5218,458230,1398,2
5243,458230,64,5
5777,458230,1247,3
6536,458230,1390,4
7599,457888,1492,4
6185,457688,359,1
6379,457688,361,5
6392,457688,326,5
6438,457688,1602,3
6686,457688,1416,3
5550,457516,1481,3
4892,457227,101,5
5828,456615,677,5
4917,456363,1245,4
4918,456363,673,5
5117,456363,371,5
5118,456363,373,5
5119,456363,374,5
5120,456363,1097,5
5141,456363,660,5
5142,456363,262,5
5143,456363,74,5
5144,456363,1,5
5145,456363,3,5
5168,456363,1384,5
5191,456363,357,5
5206,456363,1098,5
5207,456363,1390,5
5208,456363,1377,5
5220,456363,275,4
5229,456363,5,5
5239,456363,1258,5
5240,456363,1262,5
5241,456363,1261,5
5250,456363,1382,5
5303,456363,760,5
5379,456363,593,5
5380,456363,75,5
5400,456363,574,4
5440,456363,1425,5
5505,456363,1415,5
5509,456363,97,5
5543,456363,600,5
5601,456363,659,5
5602,456363,1414,5
5674,456363,1373,5
5784,456363,56,5
5928,456363,87,5
5969,456363,592,5
5970,456363,547,3
5971,456363,761,5
5972,456363,691,2
5973,456363,601,5
6056,456363,1620,5
6067,456363,358,5
6107,456363,949,5
6117,456363,500,5
6136,456363,500,5
6137,456363,503,5
6157,456363,94,5
6159,456363,8,5
6220,456363,499,5
6221,456363,4,5
6223,456363,502,5
6285,456363,98,5
6300,456363,1672,5
6315,456363,1520,5
6401,456363,274,4
6442,456363,226,5
6499,456363,110,5
6510,456363,272,4
6515,456363,229,5
6550,456363,1604,5
6553,456363,536,4
6557,456363,1602,5
6583,456363,532,5
6619,456363,704,5
6642,456363,1722,5
6643,456363,1723,5
6681,456363,1721,5
6682,456363,1720,5
6683,456363,1754,5
6689,456363,662,5
6690,456363,661,5
6691,456363,663,5
6701,456363,501,5
7377,456363,1784,5
7378,456363,1821,5
7379,456363,1650,5
7380,456363,1686,5
7529,456363,821,5
7530,456363,819,5
7629,456363,764,5
7658,456363,306,5
7814,456363,1823,5
7815,456363,1822,5
7816,456363,1824,5
7847,456363,822,4
5256,456174,1304,3
5377,456174,1300,5
7832,456174,466,1
7583,456050,1830,1
7584,456050,1828,1
5315,455990,1419,4
5395,455691,691,4
5277,454604,64,1
6844,454604,226,3
6864,454604,226,3
6866,454604,622,2
7081,454604,1602,4
7740,454604,1538,5
5511,454466,1253,3
7327,454437,240,4
7328,454437,1262,4
6375,454064,1491,2
5747,453833,61,1
6788,453341,644,4
6789,453341,644,4
6726,453323,95,5
7742,453159,1608,5
4891,453041,653,4
6178,452988,1323,4
6262,452979,62,5
6612,452979,1303,3
7639,452625,11,5
7104,452080,1491,3
7363,451990,820,5
7427,451842,359,4
5127,451754,233,5
7184,451398,1304,3
5919,451036,1586,5
6122,450746,108,4
5136,450557,805,5
5155,450310,1302,5
5312,450310,1419,5
5318,450310,240,5
5405,450310,44,5
5447,450310,46,4
5484,450310,48,5
5557,450310,1418,5
5925,450310,1494,5
5926,450310,1495,5
6338,450310,819,5
6339,450310,821,5
6569,450310,1711,5
6892,450310,1712,5
7126,450310,1712,5
7127,450310,1712,5
7152,450310,1650,4
7153,450310,1711,5
7205,450310,1712,5
7360,450310,1494,5
7373,450310,1495,5
7395,450310,1842,5
7525,450310,1872,5
7244,448744,1724,5
4972,447775,665,3
4973,447775,822,5
6593,447775,1299,5
7562,446620,593,2
5304,446519,360,5
5541,446052,172,2
7774,445662,1856,5
6962,445488,1725,4
5190,445054,1294,5
5258,445054,1252,5
5781,445054,1585,3
6383,444561,1106,4
6576,444476,1627,2
7364,444349,71,5
6158,443481,1102,5
6545,443481,348,4
6210,442568,689,4
5460,441946,809,4
6118,441538,481,1
6430,440651,1246,5
6068,440177,71,4
7755,439721,1,4
6378,438454,1644,4
5745,438334,622,2
5746,438334,1463,5
5663,437727,806,4
6860,436454,644,4
6865,436454,94,4
6867,436454,1492,4
6868,436454,357,4
7079,436454,691,4
7763,435785,119,5
6849,435757,654,2
6589,435600,576,5
5411,435598,1303,3
6133,435408,1361,4
5940,433771,1373,2
5676,433019,605,5
6318,433019,1214,2
4889,432384,1251,4
4890,432384,1250,4
5138,431660,61,5
6821,431566,667,4
6823,431566,661,4
6239,431427,105,4
6559,431323,1294,5
7433,431323,99,5
5177,430911,65,5
5883,430911,1258,5
6973,430340,507,4
6595,429765,592,5
7263,429765,592,4
7367,429765,1788,2
5476,428661,498,5
5861,428507,1103,4
5819,428418,821,5
7113,428418,621,1
4938,428204,819,5
4939,428204,819,5
4940,428204,222,4
4941,428204,223,4
4942,428204,540,5
4943,428204,443,5
7176,427744,1382,4
4978,426415,616,2
4982,426245,82,4
7334,426226,63,1
7550,426042,1797,5
6959,425069,496,5
4867,424790,1213,1
6451,422604,80,1
6724,422417,1605,1
6585,421996,113,5
4877,421101,110,5
4878,421101,240,1
4893,421101,822,5
7796,420237,147,4
7387,419223,356,5
6738,419098,114,5
6739,418862,1101,5
5022,416753,459,1
7462,416733,1727,5
6356,416712,213,4
7168,415591,419,4
6171,415551,103,5
6520,415368,778,4
4910,415023,1205,4
5027,415023,498,1
5595,414935,110,3
5699,414935,1299,5
5922,414935,614,1
7219,414289,1293,4
5533,414281,1505,5
5100,413845,1104,1
5221,413686,1255,2
6967,413661,71,3
5363,413538,677,4
5364,413538,676,4
6544,412169,1098,4
6610,410869,676,5
5548,409845,1303,3
7051,409707,676,4
7194,409707,1416,4
5930,409484,1505,5
5931,409484,1505,5
5881,407926,99,2
5882,407926,1476,4
6675,407849,1247,4
6676,407849,240,5
5685,407331,1527,5
6079,405843,1100,4
6225,405843,1631,1
5568,404683,105,1
5596,403324,1499,5
7721,403318,1846,4
7722,403318,85,4
5885,401830,354,5
5886,401830,1207,4
6027,401742,1099,3
5254,401326,1375,5
7458,399913,82,5
4988,399331,71,5
6963,399106,102,5
6964,399106,328,5
5121,399090,1300,5
6155,397207,1620,1
5223,396797,61,4
7439,394554,1257,4
5947,394451,1108,4
6703,394391,1107,5
5999,393984,1375,5
5181,393636,47,5
5180,393332,1299,1
6257,393113,1505,5
7818,393113,1862,5
6298,392745,96,4
6310,392234,1647,5
7650,392234,1822,2
7085,391818,711,4
6887,390388,1579,4
6888,390388,821,4
6890,390388,348,4
7281,389983,239,2
6269,389837,1492,3
7044,388606,1102,4
5028,385983,430,4
6659,385819,4,3
7836,385819,1245,2
5064,383708,26,4
4866,383338,434,4
6485,383165,1103,1
4968,381243,713,2
5743,381243,1173,4
6386,381131,1587,3
7673,380698,615,1
7724,380689,1339,4
5668,380261,5,5
5388,380091,83,3
5389,380091,651,5
5390,380091,226,4
5391,380091,690,5
5393,380091,78,4
6114,380091,1590,4
5524,379822,644,4
6015,379822,1102,5
6053,379822,1103,5
6287,379822,1685,2
5253,379573,1098,5
6846,378149,1426,5
7535,378149,1725,5
7609,377894,1098,5
7844,377524,1492,3
7009,375646,61,3
5884,375485,1586,3
6678,374234,87,5
4937,374005,240,5
5005,373244,174,4
5006,373244,615,2
6259,372888,1573,1
5431,372163,79,4
5432,372163,658,5
5433,372163,659,5
5434,372163,659,5
5435,372163,659,5
7772,372056,1722,5
5962,371938,1209,3
6083,371938,1209,3
6084,371938,536,4
6085,371938,1260,5
5408,371748,1256,5
7200,371748,1659,4
7206,371748,1659,4
6139,371156,1419,3
6707,370987,1103,4
7232,370903,1377,5
5536,369357,1103,5
7102,369168,1730,1
5091,368384,1103,4
6088,368355,71,4
6089,368355,99,2
6090,368355,663,5
6147,368355,1098,4
6148,368355,1492,5
5580,366637,1406,5
4987,364166,368,5
7633,363889,1103,5
5485,363866,1212,2
4879,363794,272,3
5923,363540,226,4
5924,363540,226,4
5571,362378,595,3
5625,362378,4,2
7325,362378,1707,5
6953,361486,1108,4
7157,360279,232,5
7473,358807,61,5
7002,358011,26,2
6677,357559,1102,2
7117,357331,1753,3
6292,356821,653,5
5165,356443,617,5
6479,355071,1491,4
6021,354845,1586,2
7154,354838,1104,4
7155,354838,1098,5
6705,354799,1729,5
6516,354275,1248,5
6517,354275,71,5
7278,353825,1362,5
5020,353086,1103,5
5273,352690,1416,5
6757,352650,1605,4
5589,351523,902,5
5210,351345,459,4
5753,351345,1491,1
6138,351220,86,3
5066,351156,1300,4
5803,351156,1290,5
5510,350727,1289,5
5331,349642,451,5
5381,349642,1104,5
5669,349642,1550,5
5670,349642,454,4
5456,347873,1102,3
5340,345250,1261,4
6588,344846,1107,4
5503,343825,1256,3
5042,342771,240,1
5069,342771,1304,5
5232,341887,1265,5
5233,341887,1260,5
7753,341686,1788,5
5257,341504,85,5
7120,341490,1106,4
7491,341490,1730,4
5139,341432,1300,5
5858,340648,1103,5
6045,338926,1493,4
6952,338006,355,5
5323,337257,1107,5
5298,337064,1270,5
5300,337064,1362,4
5937,337064,668,4
7392,337064,1685,4
7394,337064,1686,5
7215,336472,1605,4
6751,335713,13,5
7080,335164,1489,5
7199,335159,1652,4
7211,335159,1788,2
7424,335159,1390,1
7547,335159,72,2
5686,334738,347,3
6712,334735,1394,4
6201,332918,1626,1
5852,332337,809,3
5853,332337,84,5
7470,331787,1249,5
7471,331787,1249,5
5980,330717,664,1
5013,328902,1101,4
5014,328902,222,5
5514,326439,1488,5
5517,326358,722,1
5024,326203,951,1
5025,326203,642,4
5026,326203,644,4
6611,326203,84,4
5179,325311,1323,3
5623,323542,240,5
5133,323297,1336,4
7574,323193,1097,4
4863,321634,381,5
7181,320728,102,5
6232,320715,1213,4
5643,320006,1104,4
5644,320006,1245,2
7182,319287,472,4
7573,319287,75,3
7636,319287,1850,3
7419,318991,103,5
6567,317648,326,4
5648,315954,1407,4
5271,313780,306,5
6169,313780,675,5
7039,313376,1687,5
6913,313177,1609,4
6920,312972,1710,2
5215,312940,176,2
5290,312940,620,1
5617,312940,229,3
5750,312940,1247,2
6302,311899,1609,2
6851,311785,1253,4
6044,309925,1265,4
5463,308704,79,5
7008,306643,1744,5
7034,306643,1746,5
6427,306293,240,5
7565,305750,1729,5
7401,302815,1606,2
7695,302490,1108,5
7495,300486,1492,1
5771,298224,1107,4
5581,297512,1107,5
5425,297077,1428,5
4999,296624,1280,3
5000,296624,1278,3
5424,293548,13,5
7383,290845,644,3
6248,290389,1374,5
5276,285248,1400,2
7389,285238,1101,5
7756,285219,1687,4
6030,284975,1379,2
5266,284063,646,3
5842,284063,327,1
5843,284063,326,1
5441,280868,1362,4
6534,280517,949,2
7810,280517,1415,4
7811,280517,1415,4
7812,280517,1415,4
6151,280239,25,1
6366,279361,1269,3
7606,278860,1856,5
4895,278841,1101,2
5412,276141,1411,1
5055,274195,79,5
5756,273851,1492,5
5757,273851,110,4
6161,273851,1605,4
6778,273500,1362,4
4951,272143,1144,4
5032,272143,953,5
5033,272143,1107,5
5047,272143,950,5
5048,272143,1268,5
5049,272143,1266,4
5059,272143,1101,5
5060,272143,1145,4
5061,272143,1270,5
5095,272143,949,5
5096,272143,220,4
5097,272143,221,4
5122,272143,1289,4
5134,272143,173,5
5176,272143,805,5
5275,272143,66,4
5615,272143,1505,5
5934,272143,1586,4
6004,272143,1504,5
6301,272143,357,3
6908,272143,1609,5
7369,272143,1786,5
5231,272011,357,5
7829,271568,1687,4
4904,271539,434,4
4948,269650,221,5
5164,269479,1303,4
6692,269140,1097,2
5827,267961,1300,3
5902,267961,1106,1
5259,267795,273,5
7084,266941,1377,5
5929,265530,1248,4
6284,265109,676,4
5035,264126,495,5
7017,264126,495,5
7018,264126,1408,5
7019,264126,1415,5
7020,264126,1247,4
5482,262770,1326,4
6403,262770,1710,4
4931,262617,822,5
6124,262487,1246,2
7577,261994,425,5
7578,261994,425,5
7614,261994,420,5
7687,261994,338,4
7716,261994,307,4
7717,261994,419,5
5369,261792,107,5
5466,261792,1489,4
6594,261792,1642,3
5227,261574,1252,4
6217,259431,1417,5
5296,257425,1268,5
6774,256506,1496,5
5125,254849,1102,2
7030,253683,1607,1
6944,249896,690,4
7013,249687,837,5
7026,249687,836,5
7027,249687,858,5
5270,248563,1106,5
6672,246526,1419,1
6024,246469,1083,2
7745,245839,1098,5
7788,245568,1213,4
5633,244934,1247,5
5414,243364,1214,4
5269,243300,78,2
6852,241815,448,5
5228,239796,1107,2
5556,239796,1486,4
4871,238552,950,5
7705,238059,1734,4
6031,232155,1534,5
5123,231578,658,5
4947,230303,83,3
4896,226104,1101,1
5039,225278,84,4
5236,225278,84,5
5932,225078,1252,3
7198,225078,241,4
7626,224496,1303,3
7132,224361,84,5
5036,223809,1245,3
4954,222522,615,3
5600,222449,1286,2
6434,221468,1100,5
5584,221245,809,3
6371,218484,1685,1
5316,215134,354,5
5330,215003,1414,2
6484,214985,1360,5
5189,213819,1097,2
5869,213819,1261,2
6845,211811,1098,5
7094,211811,1098,5
5115,209922,1304,5
6824,208179,274,5
6825,208179,1245,5
6826,208179,318,5
6827,208179,1496,5
6828,208179,598,5
6893,208179,1195,5
7275,208179,275,5
5769,207350,1298,1
5272,206533,451,4
5547,204762,357,5
5577,204762,99,2
7817,203375,1492,2
7615,203093,451,5
5244,200106,1368,2
5245,200106,439,5
6417,199073,1105,2
6622,199073,1103,2
5650,198838,105,5
5857,196667,1486,5
7411,196050,623,4
5610,195861,1103,3
6319,195056,1101,4
5067,189480,1299,5
5068,189480,821,5
7435,187952,1365,5
5893,187372,805,4
5917,187372,949,2
6012,187124,1302,3
5455,186633,822,5
5767,186633,224,3
5282,186340,1417,5
5045,185023,208,4
5046,185023,660,3
7133,184761,1642,3
7134,184761,438,5
7135,184761,102,5
7136,184761,103,5
7137,184761,689,4
6165,183011,1587,5
5452,182174,1388,1
5453,182174,820,5
5454,182174,1406,5
5461,182174,618,5
5539,182174,1388,1
5994,182174,1585,5
6335,180929,1671,3
5856,179301,5,5
4897,178610,356,5
6899,176653,1613,4
7296,176268,886,5
6358,176241,497,4
6008,174876,1415,4
6009,174876,1416,5
7209,174876,1709,1
7579,174662,1784,5
6320,174651,1486,5
5911,171888,1586,2
5023,171674,1268,4
5147,170897,1097,3
5148,170897,3,4
5149,170897,82,4
5150,170897,5,5
5704,169358,61,5
7072,166872,1505,4
5249,166765,1107,4
4864,165571,102,5
4865,165571,146,4
5105,165571,817,5
5183,165571,1304,4
5297,165571,445,4
5332,165571,213,5
5977,165571,1505,3
6398,165571,463,4
6418,165571,359,2
7322,165571,1590,5
6715,165471,1341,4
7813,164460,120,1
5278,163553,86,2
7421,162169,1743,5
5802,161707,122,5
5846,161707,120,5
5406,159046,617,1
5252,156109,1368,5
7350,154415,1253,1
5314,153383,6,2
5467,153383,78,5
5468,153383,1392,3
7382,151591,1853,1
6041,145809,1290,2
5823,145220,1586,4
6903,144737,1706,5
7024,144737,1327,5
7025,144737,1327,5
4911,142787,961,5
6005,142787,962,5
6656,140737,1246,3
6376,139367,345,2
6478,137242,1385,5
7808,133830,1892,4
7441,132916,355,5
6010,130365,1551,1
5279,129737,72,5
5280,129737,237,5
5281,129737,72,5
6106,128769,1505,3
5102,128421,1238,1
6546,128032,1497,5
6693,128032,1712,5
7694,128032,1729,1
5437,125448,691,4
6571,125156,101,5
7765,120024,71,4
5274,114215,691,5
5195,113795,1303,5
5939,112804,86,4
6333,112401,1419,1
6334,112401,81,5
5353,112024,646,3
6170,112024,1250,5
6373,111941,1394,4
6273,108886,359,4
4886,107959,689,3
7365,106700,1486,5
7390,105427,689,5
7457,105427,690,5
6717,105119,1303,2
5636,103337,1304,5
5449,102768,16,5
7710,100510,1758,5
5773,98726,1377,5
5774,98726,500,4
7648,96187,1867,4
5526,92612,1108,3
5862,92612,1107,4
5912,91424,86,1
6984,75618,972,5
6443,71399,821,1
4883,67352,229,4
6525,59452,821,1
5566,58909,1362,3
5567,58909,61,3
5368,57394,468,5
6112,55636,1418,4
6017,53513,558,5
5508,51796,676,2
5684,50786,1396,2
7011,50786,1377,5
6811,50500,120,5
7107,50380,1362,3
6441,44894,1106,4
6635,35306,1303,5
5654,34216,1101,4
6414,34216,677,5
5018,12423,951,5
5159,12423,1299,1
4912,2,105,4
4913,2,105,5
4914,2,105,4
